id,user,product,quantity,time
5c2d07c185,653,193473b,5,2016-12-30 16:52:43
d4f6b26ad6,119,pp5006180127,8,2016-12-31 23:27:10
d4f6b26ad6,119,14e9d67,4,2016-12-31 23:27:10
9c7b68d610,960,pp5006510223,8,2017-01-01 02:56:29
9c7b68d610,960,pp5006440512,9,2017-01-01 02:56:29
13e0c4ec44,230,pp5005850846,6,2017-01-01 11:56:14
615b7c9898,655,pp5006331083,6,2017-01-01 15:51:16
615b7c9898,655,pp5006230975,7,2017-01-01 15:51:16
a317a72762,42,pp5005930326,3,2017-01-01 19:48:03
a317a72762,42,pp5006310448,10,2017-01-01 19:48:03
fe59f64a07,859,pp5006510863,10,2017-01-02 04:48:32
fe59f64a07,859,pp5006890131,9,2017-01-02 04:48:32
fe59f64a07,859,pp5006790276,9,2017-01-02 04:48:32
fe59f64a07,859,pp5005740430,4,2017-01-02 04:48:32
fe59f64a07,859,pp5002350230,2,2017-01-02 04:48:32
fe59f64a07,859,pp5003270938,1,2017-01-02 04:48:32
fe59f64a07,859,pp5006630091,10,2017-01-02 04:48:32
fe59f64a07,859,pp5006292062,5,2017-01-02 04:48:32
fe59f64a07,859,pp5007390286,1,2017-01-02 04:48:32
fe59f64a07,859,pp5006000027,6,2017-01-02 04:48:32
fe59f64a07,859,ens6006160033,6,2017-01-02 04:48:32
fe59f64a07,859,pp5004140854,5,2017-01-02 04:48:32
fe59f64a07,859,pp5005791385,7,2017-01-02 04:48:32
fe59f64a07,859,pp5007210227,8,2017-01-02 04:48:32
fe59f64a07,859,pp5006334084,4,2017-01-02 04:48:32
fe59f64a07,859,pp5003940441,6,2017-01-02 04:48:32
fe59f64a07,859,pp5005870512,6,2017-01-02 04:48:32
fe59f64a07,859,pp5003860493,8,2017-01-02 04:48:32
fe59f64a07,859,pp5006820156,8,2017-01-02 04:48:32
fe59f64a07,859,pp5006070077,1,2017-01-02 04:48:32
fe59f64a07,859,pp5006930286,7,2017-01-02 04:48:32
fe59f64a07,859,pp5006153016,1,2017-01-02 04:48:32
fe59f64a07,859,pp5006440725,9,2017-01-02 04:48:32
fe59f64a07,859,pp5006110264,2,2017-01-02 04:48:32
fe59f64a07,859,pp5006240676,7,2017-01-02 04:48:32
94eaf7e665,825,pp5005200107,4,2017-01-02 15:08:36
94eaf7e665,825,pp5005700868,7,2017-01-02 15:08:36
957392241f,725,pp5006720316,3,2017-01-03 10:52:30
957392241f,725,pp5004970008,8,2017-01-03 10:52:30
957392241f,725,pp5003791310,2,2017-01-03 10:52:30
957392241f,725,pp5006341258,6,2017-01-03 10:52:30
754b6ee157,154,pp5003961051,6,2017-01-03 19:29:13
754b6ee157,154,pp5003570167,6,2017-01-03 19:29:13
754b6ee157,154,pp5005851168,6,2017-01-03 19:29:13
754b6ee157,154,pp5006330173,7,2017-01-03 19:29:13
754b6ee157,154,pp5007210652,1,2017-01-03 19:29:13
754b6ee157,154,pp5005910023,5,2017-01-03 19:29:13
7fc551c4e1,194,pp5006081084,9,2017-01-04 20:50:28
a84bfa76cb,722,pp5006320576,7,2017-01-04 22:20:16
8583a6c95a,686,pp5006940231,8,2017-01-05 02:25:37
4f077ac251,493,pp5006161272,10,2017-01-05 20:08:45
39fd674e44,303,pp5006153382,3,2017-01-07 00:50:49
39fd674e44,303,pp5005990035,8,2017-01-07 00:50:49
da38967163,677,pp5007240138,1,2017-01-08 07:12:18
3f77a83ae3,23,pp5004820577,2,2017-01-08 07:50:06
3f77a83ae3,23,pp5005210615,6,2017-01-08 07:50:06
34d8409917,277,pp5002324542,1,2017-01-08 12:52:56
1b8f14305f,529,pp5006380218,10,2017-01-09 06:28:24
3e707e611b,879,pp5004110177,7,2017-01-09 23:51:11
3e707e611b,879,pp5005960169,2,2017-01-09 23:51:11
3e707e611b,879,1c4b574,5,2017-01-09 23:51:11
e365ed648e,517,pp5006930341,1,2017-01-10 15:09:58
e365ed648e,517,pp5006332068,7,2017-01-10 15:09:58
4c1e9ca9eb,184,pp5006081323,1,2017-01-10 15:47:13
4c1e9ca9eb,184,pp5004070388,5,2017-01-10 15:47:13
4c1e9ca9eb,184,pp5006230911,8,2017-01-10 15:47:13
4c1e9ca9eb,184,pp5003840819,2,2017-01-10 15:47:13
4c1e9ca9eb,184,pp5006231045,1,2017-01-10 15:47:13
202afd2fe2,671,pp5004440008,2,2017-01-10 21:46:06
202afd2fe2,671,pp5006480063,7,2017-01-10 21:46:06
202afd2fe2,671,pp5004951245,1,2017-01-10 21:46:06
202afd2fe2,671,pp5007090100,6,2017-01-10 21:46:06
8626432832,974,pp5006462039,4,2017-01-11 00:20:02
8626432832,974,pp5006360148,10,2017-01-11 00:20:02
8626432832,974,pp5006333865,8,2017-01-11 00:20:02
849571d042,785,pp5006260576,7,2017-01-11 07:10:31
849571d042,785,pp5006160200,10,2017-01-11 07:10:31
849571d042,785,pp5003830177,3,2017-01-11 07:10:31
849571d042,785,pp5003840215,6,2017-01-11 07:10:31
362e169934,582,pp5005820128,1,2017-01-11 11:48:54
3a716c6841,566,pp5006680228,3,2017-01-11 19:03:06
3a716c6841,566,pp5006530585,5,2017-01-11 19:03:06
6b1e4fdf06,725,pp5006940038,4,2017-01-12 05:34:38
6b1e4fdf06,725,pp5004470442,3,2017-01-12 05:34:38
6b1e4fdf06,725,pp5006760001,3,2017-01-12 05:34:38
6b1e4fdf06,725,pp5006360423,10,2017-01-12 05:34:38
6b1e4fdf06,725,pp5003880088,10,2017-01-12 05:34:38
6b1e4fdf06,725,pp5005730112,3,2017-01-12 05:34:38
bf6f5124bb,229,pp5006641063,9,2017-01-13 03:10:09
e3f61e4205,154,pp5006660241,6,2017-01-13 06:58:28
e3f61e4205,154,pp5007210652,1,2017-01-13 06:58:28
e3f61e4205,154,pp5006340018,10,2017-01-13 06:58:28
e3f61e4205,154,pp5003961051,7,2017-01-13 06:58:28
e3f61e4205,154,pp5007211111,6,2017-01-13 06:58:28
e3f61e4205,154,pp5005330529,5,2017-01-13 06:58:28
e3f61e4205,154,pp5006360090,6,2017-01-13 06:58:28
e3f61e4205,154,pp5007380111,3,2017-01-13 06:58:28
e3f61e4205,154,pp5006162186,10,2017-01-13 06:58:28
e3f61e4205,154,pp5005760120,2,2017-01-13 06:58:28
e3f61e4205,154,pp5006240477,9,2017-01-13 06:58:28
e3f61e4205,154,pp5002250540,6,2017-01-13 06:58:28
e3f61e4205,154,pp5007100118,6,2017-01-13 06:58:28
39471bc2af,189,pp5005810050,7,2017-01-13 14:55:32
39471bc2af,189,pp5005660034,9,2017-01-13 14:55:32
39471bc2af,189,pp5006060596,6,2017-01-13 14:55:32
39471bc2af,189,pp5006960872,5,2017-01-13 14:55:32
39471bc2af,189,pp5006540609,3,2017-01-13 14:55:32
39471bc2af,189,1e5f31d,10,2017-01-13 14:55:32
39471bc2af,189,pp5005790478,2,2017-01-13 14:55:32
39471bc2af,189,pp5006060469,10,2017-01-13 14:55:32
39471bc2af,189,1bee422,2,2017-01-13 14:55:32
39471bc2af,189,pp5003570554,3,2017-01-13 14:55:32
39471bc2af,189,pp5006381463,5,2017-01-13 14:55:32
39471bc2af,189,pp5004120538,2,2017-01-13 14:55:32
39471bc2af,189,pp5002300776,7,2017-01-13 14:55:32
39471bc2af,189,pp5005130294,7,2017-01-13 14:55:32
39471bc2af,189,pp5006990138,7,2017-01-13 14:55:32
39471bc2af,189,pp5006300968,10,2017-01-13 14:55:32
39471bc2af,189,pp5006220816,6,2017-01-13 14:55:32
39471bc2af,189,pp5006540532,7,2017-01-13 14:55:32
2091548174,689,pp5006740670,1,2017-01-14 00:58:40
2091548174,689,pp5007100271,4,2017-01-14 00:58:40
2091548174,689,pp5006460087,1,2017-01-14 00:58:40
2091548174,689,pp5006081851,10,2017-01-14 00:58:40
2091548174,689,pp5003580122,5,2017-01-14 00:58:40
bbc4f1394d,146,pp5005031004,1,2017-01-14 12:36:38
bbc4f1394d,146,pp5004320142,6,2017-01-14 12:36:38
aff2b8c6a5,278,pp5007160022,8,2017-01-14 20:13:18
aff2b8c6a5,278,pp5006181333,1,2017-01-14 20:13:18
79e7b20e89,481,pp5006280823,4,2017-01-14 22:23:32
79e7b20e89,481,pp5006760294,2,2017-01-14 22:23:32
79e7b20e89,481,pp5006800221,4,2017-01-14 22:23:32
79e7b20e89,481,pp5004130077,2,2017-01-14 22:23:32
79e7b20e89,481,pp5004650153,6,2017-01-14 22:23:32
f7ec1eaec0,134,pp5005820223,7,2017-01-15 14:56:12
085b941d68,954,pp5006310420,9,2017-01-15 15:55:08
085b941d68,954,pp5006460607,4,2017-01-15 15:55:08
085b941d68,954,pp5005850760,4,2017-01-15 15:55:08
085b941d68,954,pp5006340632,5,2017-01-15 15:55:08
085b941d68,954,pp5007270049,8,2017-01-15 15:55:08
085b941d68,954,pp5005540095,4,2017-01-15 15:55:08
085b941d68,954,pp5006450648,1,2017-01-15 15:55:08
085b941d68,954,pp5006300225,5,2017-01-15 15:55:08
085b941d68,954,pp5006350687,9,2017-01-15 15:55:08
085b941d68,954,pp5006242877,4,2017-01-15 15:55:08
8946b1c6d5,134,pp5004470410,1,2017-01-16 16:42:57
ba0f60c190,45,pp5006710442,3,2017-01-16 20:36:50
ba0f60c190,45,pp5002400100,4,2017-01-16 20:36:50
ba0f60c190,45,pp5004800004,7,2017-01-16 20:36:50
d4e77aeb46,527,pp5007330094,9,2017-01-16 20:59:56
d4e77aeb46,527,pp5006780040,10,2017-01-16 20:59:56
d4e77aeb46,527,pp5005870635,3,2017-01-16 20:59:56
3c65c0ccc3,110,pp5006510242,10,2017-01-17 18:22:23
3c65c0ccc3,110,pp5005020110,8,2017-01-17 18:22:23
f104d9f589,669,pp5005820806,10,2017-01-18 10:21:36
f104d9f589,669,pp5005921083,10,2017-01-18 10:21:36
229bf9caee,440,pp5002701511,4,2017-01-18 10:27:08
229bf9caee,440,pp5006380024,1,2017-01-18 10:27:08
229bf9caee,440,pp5004740894,2,2017-01-18 10:27:08
fc4f0a0779,140,pp5006450057,7,2017-01-19 08:52:49
8a10f8722f,659,pp5005630829,10,2017-01-19 13:02:50
8a10f8722f,659,pp5006960260,4,2017-01-19 13:02:50
0315226b27,36,pp5003110241,3,2017-01-20 13:37:00
0315226b27,36,pp5006301646,3,2017-01-20 13:37:00
4c593e7286,99,pp5004990787,6,2017-01-20 14:50:20
4c593e7286,99,pp5003790843,10,2017-01-20 14:50:20
4c593e7286,99,pp5004221063,3,2017-01-20 14:50:20
4c593e7286,99,pp5006291605,8,2017-01-20 14:50:20
4c593e7286,99,pp5006350376,8,2017-01-20 14:50:20
4c593e7286,99,pp5006230027,2,2017-01-20 14:50:20
1bfc470c7a,243,pp5004650096,9,2017-01-20 20:02:41
1bfc470c7a,243,pp5006461378,9,2017-01-20 20:02:41
1bfc470c7a,243,pp5006380091,9,2017-01-20 20:02:41
1bfc470c7a,243,pp5004610196,10,2017-01-20 20:02:41
1bfc470c7a,243,pp5004200414,5,2017-01-20 20:02:41
ab03961687,303,pp5006242656,6,2017-01-21 00:11:42
ab03961687,303,pp5006060522,1,2017-01-21 00:11:42
c4f8198a56,848,pp5005020110,6,2017-01-21 12:20:19
c4f8198a56,848,pp5003440109,2,2017-01-21 12:20:19
7110e9e4ae,478,161cc4c,7,2017-01-21 14:02:45
7110e9e4ae,478,pp5005430660,5,2017-01-21 14:02:45
7110e9e4ae,478,pp5002326218,5,2017-01-21 14:02:45
7cddcd34e2,471,pp5006710106,5,2017-01-21 15:04:54
7cddcd34e2,471,pp5004970396,10,2017-01-21 15:04:54
fe44c8e08a,754,pp5002311095,7,2017-01-22 14:48:42
444bc9af00,940,ppr100001406,10,2017-01-23 15:55:13
a9dcedd6d6,120,pp5002691049,7,2017-01-24 12:05:49
6955f7fb1b,254,pp5003870070,8,2017-01-24 12:25:57
6955f7fb1b,254,pp5002960124,7,2017-01-24 12:25:57
6955f7fb1b,254,pp5006320101,8,2017-01-24 12:25:57
6955f7fb1b,254,pp5006290187,6,2017-01-24 12:25:57
6955f7fb1b,254,pp5007500024,3,2017-01-24 12:25:57
797b10b668,802,pp5005720365,1,2017-01-24 15:06:45
797b10b668,802,pp5006760293,7,2017-01-24 15:06:45
797b10b668,802,pp5006301760,3,2017-01-24 15:06:45
7b13bcde0b,52,pp5005950552,10,2017-01-24 18:07:25
7b13bcde0b,52,pp5006161663,8,2017-01-24 18:07:25
d4e40afd89,662,pp5007350078,3,2017-01-24 20:52:25
d4e40afd89,662,pp5005701413,2,2017-01-24 20:52:25
7882d5c08e,182,pp5006330562,9,2017-01-25 00:15:29
7882d5c08e,182,pp5006500002,10,2017-01-25 00:15:29
0c74ad89b6,31,pp5005330575,4,2017-01-26 08:06:03
0c74ad89b6,31,pp5004440496,4,2017-01-26 08:06:03
4491c20f0f,730,pp5003950900,1,2017-01-26 20:23:30
0d8972d22b,475,pp5002701511,10,2017-01-27 08:36:21
0d8972d22b,475,pp5004400282,8,2017-01-27 08:36:21
0d8972d22b,475,pp5004820302,9,2017-01-27 08:36:21
0d229613f3,442,pp5006480281,2,2017-01-28 01:15:25
0d229613f3,442,pp5004860819,5,2017-01-28 01:15:25
150c51fbae,442,pp5006891354,3,2017-01-28 04:11:38
150c51fbae,442,pp5006880835,4,2017-01-28 04:11:38
150c51fbae,442,pp5006530077,1,2017-01-28 04:11:38
150c51fbae,442,pp5006180893,4,2017-01-28 04:11:38
a5926833f2,746,pp5003560211,6,2017-01-28 08:52:02
a5926833f2,746,pp5006130113,9,2017-01-28 08:52:02
7aa98aa37b,607,pp5005790478,10,2017-01-28 09:48:41
7ead837904,120,pp5006290267,9,2017-01-28 15:46:36
7ead837904,120,pp5006270125,7,2017-01-28 15:46:36
e01ebf6fd9,3,pp5006980025,5,2017-01-29 17:43:23
e01ebf6fd9,3,pp5006380227,5,2017-01-29 17:43:23
e01ebf6fd9,3,pp5006990083,5,2017-01-29 17:43:23
1b05eeeace,811,16e4ddc,5,2017-01-30 00:40:21
1b05eeeace,811,pp5002641173,10,2017-01-30 00:40:21
a28e306a62,723,pp5006462098,8,2017-01-30 02:57:49
a28e306a62,723,pp5004741162,9,2017-01-30 02:57:49
a28e306a62,723,pp5006462413,4,2017-01-30 02:57:49
0ed2828bd6,86,pp5006440522,6,2017-01-30 13:48:46
0ed2828bd6,86,pp5006510722,5,2017-01-30 13:48:46
e8df3c433c,160,pp5006891332,1,2017-01-30 15:09:10
e8df3c433c,160,pp5004730795,2,2017-01-30 15:09:10
e8df3c433c,160,pp5006380014,6,2017-01-30 15:09:10
e8df3c433c,160,pp5003611023,3,2017-01-30 15:09:10
155bcfe6cd,81,1c9dc38,1,2017-01-30 16:24:41
c8f0df0ee2,207,pp5003961042,6,2017-01-31 09:54:25
c8f0df0ee2,207,pp5006280597,5,2017-01-31 09:54:25
48c37e7ba2,48,pp5006334112,3,2017-01-31 18:34:39
48c37e7ba2,48,pp5006332016,1,2017-01-31 18:34:39
908f85755e,909,pp5006060352,7,2017-01-31 21:20:16
908f85755e,909,pp5003830319,1,2017-01-31 21:20:16
908f85755e,909,pp5004940378,3,2017-01-31 21:20:16
9e823cbaa2,817,pp5006461653,2,2017-02-01 17:46:18
9e823cbaa2,817,pp5005200033,5,2017-02-01 17:46:18
9e823cbaa2,817,pp5005340126,7,2017-02-01 17:46:18
9e823cbaa2,817,pp5007370088,9,2017-02-01 17:46:18
01d5c4c556,177,pp5006800072,1,2017-02-02 19:07:43
dd36196982,262,pp5006700023,7,2017-02-02 20:05:06
e5b746f96e,825,pp5005140368,3,2017-02-03 05:28:32
e5b746f96e,825,pp5006930455,1,2017-02-03 05:28:32
638ba1e260,3,1ddd575,4,2017-02-03 07:26:20
e9dc8341a6,43,pp5005850860,8,2017-02-03 15:13:30
e9dc8341a6,43,1ad222e,3,2017-02-03 15:13:30
e9dc8341a6,43,pp5004440180,5,2017-02-03 15:13:30
e9dc8341a6,43,pp5005030709,3,2017-02-03 15:13:30
e9dc8341a6,43,pp5007210228,8,2017-02-03 15:13:30
e9dc8341a6,43,pp5002670156,10,2017-02-03 15:13:30
e9dc8341a6,43,pp5006310219,6,2017-02-03 15:13:30
e9dc8341a6,43,pp5007350263,5,2017-02-03 15:13:30
e9dc8341a6,43,pp5005150631,8,2017-02-03 15:13:30
e9dc8341a6,43,pp5001471225,6,2017-02-03 15:13:30
e9dc8341a6,43,pp5007210089,9,2017-02-03 15:13:30
e9dc8341a6,43,pp5002461635,3,2017-02-03 15:13:30
6056318c1d,516,pp5002410555,4,2017-02-04 07:59:04
6056318c1d,516,pp5006300178,3,2017-02-04 07:59:04
6056318c1d,516,pp5006333267,1,2017-02-04 07:59:04
6056318c1d,516,pp5007150018,10,2017-02-04 07:59:04
6056318c1d,516,pp5006151126,3,2017-02-04 07:59:04
6056318c1d,516,pp5006450989,2,2017-02-04 07:59:04
6056318c1d,516,pp5005221055,7,2017-02-04 07:59:04
6056318c1d,516,pp5006360327,3,2017-02-04 07:59:04
6056318c1d,516,pp5006082475,8,2017-02-04 07:59:04
6056318c1d,516,pp5006260617,1,2017-02-04 07:59:04
6056318c1d,516,pp5005730184,1,2017-02-04 07:59:04
a1b0059605,350,pp5003970387,6,2017-02-04 17:38:29
a1b0059605,350,pp5001890183,4,2017-02-04 17:38:29
081d85ab39,498,pp5006480547,5,2017-02-04 17:58:43
4c3ebc82f4,464,pp5007360070,5,2017-02-05 10:24:14
4c3ebc82f4,464,pp5006241741,10,2017-02-05 10:24:14
4c3ebc82f4,464,pp5002650110,2,2017-02-05 10:24:14
4c3ebc82f4,464,pp5005030452,7,2017-02-05 10:24:14
4c3ebc82f4,464,pp5006720483,3,2017-02-05 10:24:14
4c3ebc82f4,464,pp5005180466,9,2017-02-05 10:24:14
0b031fb426,602,pp5006040280,7,2017-02-05 13:29:48
0b031fb426,602,pp5006650386,7,2017-02-05 13:29:48
0b031fb426,602,pp5003611026,4,2017-02-05 13:29:48
ade82e622b,239,pp5004440329,1,2017-02-06 05:18:47
ade82e622b,239,pp5006290260,4,2017-02-06 05:18:47
ade82e622b,239,pp5003162861,1,2017-02-06 05:18:47
1a34f121be,825,pp5006200159,9,2017-02-06 07:58:38
0347a3337c,868,pp5004940528,6,2017-02-06 15:33:23
869d20a85f,47,pp5004740373,10,2017-02-06 15:36:57
b55f45227b,420,pp5006152058,3,2017-02-07 18:27:39
b55f45227b,420,pp5007070781,7,2017-02-07 18:27:39
b55f45227b,420,pp5003910683,8,2017-02-07 18:27:39
4249ee2538,232,pp5006081710,8,2017-02-07 18:42:29
0e9b3f9017,171,pp5006620535,7,2017-02-08 05:43:43
0e9b3f9017,171,ens6006990033,9,2017-02-08 05:43:43
5820356c54,915,pp5004070709,10,2017-02-08 23:15:28
1ab5adf9f1,661,pp5007410025,9,2017-02-09 03:50:46
1ab5adf9f1,661,pp5006930043,3,2017-02-09 03:50:46
1ab5adf9f1,661,pp5006930470,10,2017-02-09 03:50:46
1ab5adf9f1,661,pp5005490072,4,2017-02-09 03:50:46
1ab5adf9f1,661,pp5004940129,8,2017-02-09 03:50:46
1ab5adf9f1,661,pp5003810246,6,2017-02-09 03:50:46
1ab5adf9f1,661,pp5006840074,3,2017-02-09 03:50:46
1ab5adf9f1,661,pp5002461471,6,2017-02-09 03:50:46
1ab5adf9f1,661,pp5006332569,10,2017-02-09 03:50:46
1ab5adf9f1,661,pp5006153379,1,2017-02-09 03:50:46
1ab5adf9f1,661,pp5005720261,6,2017-02-09 03:50:46
1802f7b6f4,882,1e521b3,6,2017-02-10 03:58:11
1802f7b6f4,882,pp5006240877,7,2017-02-10 03:58:11
1802f7b6f4,882,pp5006153277,1,2017-02-10 03:58:11
cd3fc776e9,922,pp5003950488,2,2017-02-10 04:12:20
cd3fc776e9,922,pp5006380260,1,2017-02-10 04:12:20
cd3fc776e9,922,pp5007170359,9,2017-02-10 04:12:20
68493870a9,942,pp5006560526,7,2017-02-10 12:28:24
955c1c51b5,830,pp5006500002,8,2017-02-11 21:36:09
955c1c51b5,830,pp5005900780,7,2017-02-11 21:36:09
955c1c51b5,830,pp5006241210,7,2017-02-11 21:36:09
955c1c51b5,830,pp5005920288,10,2017-02-11 21:36:09
955c1c51b5,830,pp5005330498,1,2017-02-11 21:36:09
955c1c51b5,830,pp5006380250,10,2017-02-11 21:36:09
955c1c51b5,830,pp5004820275,7,2017-02-11 21:36:09
c008f0369e,898,pp5006800113,8,2017-02-12 13:33:00
0d6897185b,109,pp5006242870,2,2017-02-14 00:37:02
0d6897185b,109,pp5006490075,6,2017-02-14 00:37:02
0d6897185b,109,pp5002460004,7,2017-02-14 00:37:02
b8151e8786,23,pp5003840819,8,2017-02-14 03:46:33
9f5416b088,983,pp5006660094,2,2017-02-14 04:25:47
9f5416b088,983,pp5006590011,6,2017-02-14 04:25:47
9f5416b088,983,pp5006430029,5,2017-02-14 04:25:47
9f5416b088,983,pp5002324244,6,2017-02-14 04:25:47
9f5416b088,983,pp5006000374,9,2017-02-14 04:25:47
9f5416b088,983,pp5006720467,9,2017-02-14 04:25:47
9f5416b088,983,pp5006080322,7,2017-02-14 04:25:47
9f5416b088,983,pp5006333936,10,2017-02-14 04:25:47
9f5416b088,983,pp5006311049,10,2017-02-14 04:25:47
3c6a83fde7,50,pp5006451182,2,2017-02-14 15:14:43
3c6a83fde7,50,pp5007220156,7,2017-02-14 15:14:43
3c6a83fde7,50,pp5006930288,7,2017-02-14 15:14:43
3c6a83fde7,50,pp5005151544,8,2017-02-14 15:14:43
3c6a83fde7,50,pp5002300141,7,2017-02-14 15:14:43
3c6a83fde7,50,pp5002650344,4,2017-02-14 15:14:43
3c6a83fde7,50,pp5004530743,9,2017-02-14 15:14:43
3c6a83fde7,50,pp5006940161,9,2017-02-14 15:14:43
3c6a83fde7,50,18a2b44,7,2017-02-14 15:14:43
3c6a83fde7,50,18b7a73,3,2017-02-14 15:14:43
3c6a83fde7,50,pp5005071131,3,2017-02-14 15:14:43
3c6a83fde7,50,pp5007360164,6,2017-02-14 15:14:43
3c6a83fde7,50,1e80170,1,2017-02-14 15:14:43
86b5fe3764,189,pp5006381463,4,2017-02-15 03:13:12
86b5fe3764,189,pp5004900587,5,2017-02-15 03:13:12
86b5fe3764,189,pp5006560526,6,2017-02-15 03:13:12
86b5fe3764,189,pp5004120538,9,2017-02-15 03:13:12
86b5fe3764,189,pp5006060596,2,2017-02-15 03:13:12
86b5fe3764,189,pp5005941655,2,2017-02-15 03:13:12
86b5fe3764,189,pp5006220802,1,2017-02-15 03:13:12
86b5fe3764,189,pp5005810050,1,2017-02-15 03:13:12
86b5fe3764,189,pp5006160644,7,2017-02-15 03:13:12
86b5fe3764,189,pp5006161323,9,2017-02-15 03:13:12
86b5fe3764,189,pp5006300968,5,2017-02-15 03:13:12
86b5fe3764,189,1e5f31d,2,2017-02-15 03:13:12
86b5fe3764,189,pp5003620206,1,2017-02-15 03:13:12
86b5fe3764,189,pp5004120495,2,2017-02-15 03:13:12
86b5fe3764,189,pp5006060469,4,2017-02-15 03:13:12
86b5fe3764,189,pp5002300776,10,2017-02-15 03:13:12
86b5fe3764,189,pp5006960872,3,2017-02-15 03:13:12
86b5fe3764,189,pp5002110218,3,2017-02-15 03:13:12
86b5fe3764,189,pp5005130294,3,2017-02-15 03:13:12
86b5fe3764,189,pp5005660034,1,2017-02-15 03:13:12
86b5fe3764,189,pp5006990138,2,2017-02-15 03:13:12
86b5fe3764,189,pp5005760068,3,2017-02-15 03:13:12
86b5fe3764,189,pp5005080290,6,2017-02-15 03:13:12
86b5fe3764,189,pp5005942387,4,2017-02-15 03:13:12
86b5fe3764,189,pp5006120957,1,2017-02-15 03:13:12
86b5fe3764,189,pp5004000140,5,2017-02-15 03:13:12
86b5fe3764,189,pp5004070886,7,2017-02-15 03:13:12
1e999e749d,848,pp5005150301,8,2017-02-15 07:37:27
1e999e749d,848,18b7a84,1,2017-02-15 07:37:27
36a8619875,215,pp5007100128,10,2017-02-15 09:30:08
97a7f385b6,869,pp5005080181,6,2017-02-15 12:14:00
97a7f385b6,869,pp5004820293,2,2017-02-15 12:14:00
587fd98659,919,1dd0821,1,2017-02-16 14:03:17
587fd98659,919,pp5006840143,4,2017-02-16 14:03:17
587fd98659,919,pp5004940378,9,2017-02-16 14:03:17
ee732a3c99,602,pp5005310927,8,2017-02-16 22:34:43
36cc28663d,221,pp5005280010,6,2017-02-17 02:05:41
36cc28663d,221,pp5006334443,1,2017-02-17 02:05:41
36cc28663d,221,pp5003721910,5,2017-02-17 02:05:41
36cc28663d,221,pp5005490233,7,2017-02-17 02:05:41
36cc28663d,221,pp5006720256,2,2017-02-17 02:05:41
36cc28663d,221,pp5006430133,2,2017-02-17 02:05:41
36cc28663d,221,pp5004020534,10,2017-02-17 02:05:41
36cc28663d,221,pp5006450888,2,2017-02-17 02:05:41
36cc28663d,221,pp5005180334,2,2017-02-17 02:05:41
36cc28663d,221,pp5006470619,1,2017-02-17 02:05:41
5289bac0e6,538,pp5003250117,3,2017-02-17 08:48:50
5289bac0e6,538,pp5006451401,7,2017-02-17 08:48:50
b0e0f53ba5,250,pp5004890616,10,2017-02-17 14:32:59
b0e0f53ba5,250,pp5003990395,6,2017-02-17 14:32:59
b0e0f53ba5,250,pp5007170386,2,2017-02-17 14:32:59
b0e0f53ba5,250,pp5006350339,4,2017-02-17 14:32:59
b0e0f53ba5,250,pp5004890837,1,2017-02-17 14:32:59
b0e0f53ba5,250,pp5005360017,7,2017-02-17 14:32:59
b0e0f53ba5,250,pp5007350364,5,2017-02-17 14:32:59
b0e0f53ba5,250,pp5007350383,6,2017-02-17 14:32:59
f4c34d30d7,790,pp5006242155,1,2017-02-17 16:13:01
f4c34d30d7,790,pp5006290513,1,2017-02-17 16:13:01
f4c34d30d7,790,1e82169,7,2017-02-17 16:13:01
5045a203a7,306,pp5005430178,6,2017-02-17 17:46:49
5045a203a7,306,pp5005430354,8,2017-02-17 17:46:49
747f94f189,678,pp5004040161,4,2017-02-18 06:50:02
747f94f189,678,pp5004940725,6,2017-02-18 06:50:02
747f94f189,678,pp500860235,2,2017-02-18 06:50:02
747f94f189,678,pp5003720687,1,2017-02-18 06:50:02
747f94f189,678,pp5004821293,6,2017-02-18 06:50:02
4426645da7,782,pp5005630514,10,2017-02-18 10:05:27
4426645da7,782,pp5006170131,10,2017-02-18 10:05:27
4426645da7,782,pp5006100139,9,2017-02-18 10:05:27
95fdbb090f,932,pp5006310663,8,2017-02-18 14:28:47
95fdbb090f,932,pp5005130002,3,2017-02-18 14:28:47
9f1f64fde9,81,pp5005850370,1,2017-02-18 16:31:20
9f1f64fde9,81,pp5007110120,1,2017-02-18 16:31:20
d82ad93583,188,pp5006650384,3,2017-02-18 19:14:48
d82ad93583,188,pp5002461583,5,2017-02-18 19:14:48
d82ad93583,188,pp5006240370,1,2017-02-18 19:14:48
2a579e2a10,136,pp5005631093,3,2017-02-19 00:11:59
2a579e2a10,136,pp5006243107,8,2017-02-19 00:11:59
2a579e2a10,136,pp5007090169,7,2017-02-19 00:11:59
8c92958271,562,pp5005730119,7,2017-02-19 05:19:29
8c92958271,562,pp5005020126,10,2017-02-19 05:19:29
8c92958271,562,pp5006170173,7,2017-02-19 05:19:29
8c92958271,562,pp5007071101,9,2017-02-19 05:19:29
8c92958271,562,pp5006860084,3,2017-02-19 05:19:29
5de9297ba2,793,pp5004610121,1,2017-02-20 11:11:32
4d8f840331,441,pp5006160039,7,2017-02-21 00:22:06
a7394ff8f9,650,pp5002410326,7,2017-02-21 07:40:14
a7394ff8f9,650,pp5006960561,3,2017-02-21 07:40:14
a7394ff8f9,650,pp5006710506,10,2017-02-21 07:40:14
a7394ff8f9,650,pp5006450287,2,2017-02-21 07:40:14
a7394ff8f9,650,pp5006680166,5,2017-02-21 07:40:14
