id,order_id,customer_id,time,product_id,product_quantity,product_unit_price,product_total_price,sales_rep,warehouse,distributor
7e9a0411bb,6530c147c2,776,2016-07-24 22:29:13,pp5002361391,1,13.2,13.2,Mort Carass,Keeling LLC,Hegmann and Sons
7e9a0411bb,6530c147c2,776,2016-07-24 22:29:13,pp5005860379,3,41.09,123.27000000000001,Mort Carass,Keeling LLC,Hegmann and Sons
7e9a0411bb,6530c147c2,776,2016-07-24 22:29:13,pp5006010157,4,48.34,193.36,Mort Carass,Keeling LLC,Hegmann and Sons
782a428bb8,b34f106f6d,355,2016-07-25 03:41:32,pp5006450937,10,9.67,96.7,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
782a428bb8,b34f106f6d,355,2016-07-25 03:41:32,pp5005942665,4,48.34,193.36,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
e0045a2e2e,421d7ba0d5,771,2016-07-26 00:51:28,pp5007170168,4,34.45,137.8,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
e0045a2e2e,421d7ba0d5,771,2016-07-26 00:51:28,pp5006620492,3,52.35,157.05,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
a2558446f3,5538404ef7,42,2016-07-26 06:40:05,pp5004951357,7,48.33,338.31,Mort Carass,Keeling LLC,Hegmann and Sons
a2558446f3,5538404ef7,42,2016-07-26 06:40:05,pp5001960025,2,24.16,48.32,Mort Carass,Keeling LLC,Hegmann and Sons
a2558446f3,5538404ef7,42,2016-07-26 06:40:05,pp5005060325,9,19.34,174.06,Mort Carass,Keeling LLC,Hegmann and Sons
65dcf9caab,78f211e3e6,897,2016-07-26 16:15:20,pp5005000046,8,38.66,309.28,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
65dcf9caab,78f211e3e6,897,2016-07-26 16:15:20,pp5005140977,2,27.79,55.58,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
302357a75d,a1ed1dc2f6,407,2016-07-27 11:02:13,1affec4,4,30.2,120.8,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
302357a75d,a1ed1dc2f6,407,2016-07-27 11:02:13,pp5007070872,3,71.8,215.39999999999998,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
302357a75d,a1ed1dc2f6,407,2016-07-27 11:02:13,pp5006180508,7,106.46,745.2199999999999,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
302357a75d,a1ed1dc2f6,407,2016-07-27 11:02:13,pp5006440258,4,12.68,50.72,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
50ccc4943a,24ad99b87d,848,2016-07-27 14:35:44,pp5006650024,7,34.29,240.03,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
8e58b6babc,d2ad7fa3f3,32,2016-07-28 00:39:30,pp5006870195,4,33.83,135.32,Mort Carass,Keeling LLC,Hegmann and Sons
8e58b6babc,d2ad7fa3f3,32,2016-07-28 00:39:30,pp5006333791,8,17.6,140.8,Mort Carass,Keeling LLC,Hegmann and Sons
8e58b6babc,d2ad7fa3f3,32,2016-07-28 00:39:30,pp5006820486,7,17.72,124.03999999999999,Mort Carass,Keeling LLC,Hegmann and Sons
8e58b6babc,d2ad7fa3f3,32,2016-07-28 00:39:30,16e4ddc,6,53.2,319.20000000000005,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
8e58b6babc,d2ad7fa3f3,32,2016-07-28 00:39:30,pp5004860788,8,15.36,122.88,Mort Carass,Keeling LLC,Hegmann and Sons
3a82dc0a0a,d8783fceed,593,2016-07-28 15:57:38,pp5005750513,5,47.31,236.55,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
3a82dc0a0a,d8783fceed,593,2016-07-28 15:57:38,pp5006242876,8,12.36,98.88,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
3a82dc0a0a,d8783fceed,593,2016-07-28 15:57:38,pp5004220738,5,41.37,206.85,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
3a82dc0a0a,d8783fceed,593,2016-07-28 15:57:38,pp5006450827,3,41.37,124.10999999999999,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
91832cf0f2,4ea78677f1,497,2016-07-29 07:05:04,pp5002326203,5,362.59,1812.9499999999998,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
91832cf0f2,4ea78677f1,497,2016-07-29 07:05:04,pp5005820536,5,24.16,120.8,Mort Carass,Keeling LLC,Nienow-Hahn
bc093453e7,4dffbc53ab,703,2016-07-29 10:19:27,pp5006242868,8,35.47,283.76,Mort Carass,Keeling LLC,Nienow-Hahn
bc093453e7,4dffbc53ab,703,2016-07-29 10:19:27,pp5005760419,2,36.25,72.5,Mort Carass,Keeling LLC,Nienow-Hahn
bc093453e7,4dffbc53ab,703,2016-07-29 10:19:27,pp5005090366,10,58.27,582.7,Mort Carass,Murphy-Bruen,Nienow-Hahn
bc093453e7,4dffbc53ab,703,2016-07-29 10:19:27,pp5005630625,9,18.12,163.08,Mort Carass,Keeling LLC,Nienow-Hahn
bc093453e7,4dffbc53ab,703,2016-07-29 10:19:27,pp5005031282,7,17.39,121.73,Mort Carass,Keeling LLC,Nienow-Hahn
09d282f960,a9bc2d43c8,818,2016-07-30 01:24:04,pp5006880066,2,94.7,189.4,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
09d282f960,a9bc2d43c8,818,2016-07-30 01:24:04,pp5003071677,8,66.46,531.68,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
09d282f960,a9bc2d43c8,818,2016-07-30 01:24:04,pp5001471225,10,24.83,248.29999999999998,Mort Carass,Murphy-Bruen,Nienow-Hahn
53e9066be2,50144b4666,276,2016-07-30 08:26:49,pp5006332016,1,392.8,392.8,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
53e9066be2,50144b4666,276,2016-07-30 08:26:49,pp5004600126,5,12.68,63.4,Mort Carass,Keeling LLC,Hegmann and Sons
53e9066be2,50144b4666,276,2016-07-30 08:26:49,pp5006740070,6,8.45,50.699999999999996,Mort Carass,Will-Durgan,Hegmann and Sons
53e9066be2,50144b4666,276,2016-07-30 08:26:49,pp5007180016,2,22.95,45.9,Mort Carass,Keeling LLC,Hegmann and Sons
15b5a2d698,177b86416c,139,2016-07-30 18:09:53,pp5007190307,4,39.29,157.16,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
15b5a2d698,177b86416c,139,2016-07-30 18:09:53,pp5002461572,6,196.39,1178.34,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
a08468b47f,525cbfbfdd,550,2016-07-31 12:34:50,pp5005930523,5,110.3,551.5,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
5e3a0626e0,b4dd5c6410,162,2016-08-01 13:20:33,pp5005901059,1,502.53,502.53,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
971c8f2cc5,80c66a6c3c,128,2016-08-03 01:48:47,pp5005420162,9,48.33,434.96999999999997,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
d543620030,7a15207bba,65,2016-08-03 03:02:44,pp5003500667,1,11.35,11.35,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
d543620030,7a15207bba,65,2016-08-03 03:02:44,pp5006451274,9,739.0149999999999,6651.134999999998,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
2a824b4ba2,1153a99465,418,2016-08-03 10:24:37,pp5006451031,6,28.99,173.94,Sascha Gonzalo,Keeling LLC,"Bechtelar, Bogan and Roberts"
3a33904669,af23c23ac7,505,2016-08-04 00:03:11,pp5006462427,5,2779.84,13899.2,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
3a33904669,af23c23ac7,505,2016-08-04 00:03:11,pp5006970050,1,26.0,26.0,Mort Carass,Keeling LLC,Nienow-Hahn
3cc441afa9,04d9c6f669,719,2016-08-04 11:56:02,pp5006830176,9,23.64,212.76,Sascha Gonzalo,Keeling LLC,Nienow-Hahn
3cc441afa9,04d9c6f669,719,2016-08-04 11:56:02,pp5006290803,8,33.83,270.64,Sascha Gonzalo,Keeling LLC,Nienow-Hahn
9f7b800c79,557d9903ff,234,2016-08-04 15:02:14,1e80170,10,36.25,362.5,Mort Carass,Murphy-Bruen,Hegmann and Sons
9f7b800c79,557d9903ff,234,2016-08-04 15:02:14,pp5006640487,2,65.02,130.04,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
9f7b800c79,557d9903ff,234,2016-08-04 15:02:14,pp5006360650,10,35.2214,352.21400000000006,Mort Carass,Murphy-Bruen,Hegmann and Sons
9f7b800c79,557d9903ff,234,2016-08-04 15:02:14,pp5005820561,6,532.57,3195.42,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
9f7b800c79,557d9903ff,234,2016-08-04 15:02:14,pp5004881230,5,17.16,85.8,Mort Carass,Keeling LLC,Hegmann and Sons
f715fe9adc,09924a4f42,682,2016-08-04 16:33:20,pp5006960737,2,35.63,71.26,Mort Carass,Keeling LLC,Hegmann and Sons
f715fe9adc,09924a4f42,682,2016-08-04 16:33:20,pp5006334742,5,11.44,57.199999999999996,Mort Carass,Keeling LLC,Hegmann and Sons
4a4aba6951,628f07df86,844,2016-08-04 16:39:32,pp5005141530,6,34.91,209.45999999999998,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
4f98825fc4,ec40416c88,209,2016-08-04 17:15:34,pp5006150513,2,20.4,40.8,Mort Carass,Keeling LLC,Hegmann and Sons
4f98825fc4,ec40416c88,209,2016-08-04 17:15:34,pp5006930230,2,37.2,74.4,Mort Carass,Keeling LLC,Hegmann and Sons
4f98825fc4,ec40416c88,209,2016-08-04 17:15:34,pp5006243248,7,12.07,84.49000000000001,Mort Carass,Keeling LLC,Hegmann and Sons
663ed9db4e,b0af3711b6,106,2016-08-04 21:25:31,pp5006020530,9,115.82,1042.3799999999999,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
f76eeabb18,5c5a32d5d3,213,2016-08-04 23:43:05,pp5003270752,1,13.6,13.6,Mort Carass,Keeling LLC,Hegmann and Sons
f76eeabb18,5c5a32d5d3,213,2016-08-04 23:43:05,pp5006440595,9,10.68,96.12,Mort Carass,Keeling LLC,Hegmann and Sons
f76eeabb18,5c5a32d5d3,213,2016-08-04 23:43:05,pp5006990774,10,31.41,314.1,Mort Carass,Murphy-Bruen,Hegmann and Sons
f76eeabb18,5c5a32d5d3,213,2016-08-04 23:43:05,pp5005330529,10,21.74,217.39999999999998,Mort Carass,Murphy-Bruen,Hegmann and Sons
f76eeabb18,5c5a32d5d3,213,2016-08-04 23:43:05,pp5006670047,2,39.92,79.84,Mort Carass,Keeling LLC,Hegmann and Sons
2cdffdf825,6bc54c3739,369,2016-08-05 00:44:25,pp5007000281,10,24.16,241.6,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
3a63a520ac,bc9b1dd74f,244,2016-08-05 12:22:28,pp5006331387,5,48.33,241.64999999999998,Mort Carass,Keeling LLC,Hegmann and Sons
425988e623,65df24f9d7,841,2016-08-05 23:44:57,pp5006840148,10,88.7,887.0,Mort Carass,Murphy-Bruen,Nienow-Hahn
db52525fdc,458da18795,454,2016-08-07 05:20:50,pp5006020275,8,26.58,212.64,Mort Carass,Keeling LLC,Nienow-Hahn
db52525fdc,458da18795,454,2016-08-07 05:20:50,pp5002960124,7,70.44,493.08,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
db52525fdc,458da18795,454,2016-08-07 05:20:50,pp5006120513,1,16.3,16.3,Mort Carass,Keeling LLC,Nienow-Hahn
9cbd9233da,b098c24343,220,2016-08-07 05:33:07,ppr100001080,7,18.12,126.84,Mort Carass,Keeling LLC,Hegmann and Sons
9cbd9233da,b098c24343,220,2016-08-07 05:33:07,pp5006180641,3,37.84,113.52000000000001,Mort Carass,Keeling LLC,Hegmann and Sons
38ea65cc07,b233559e4b,96,2016-08-07 12:23:16,pp5006490201,7,69.87,489.09000000000003,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
38ea65cc07,b233559e4b,96,2016-08-07 12:23:16,pp5003710826,1,18.93,18.93,Mort Carass,Keeling LLC,Hegmann and Sons
38ea65cc07,b233559e4b,96,2016-08-07 12:23:16,pp5005730268,4,452.33,1809.32,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
38ea65cc07,b233559e4b,96,2016-08-07 12:23:16,pp5006080761,2,25.01,50.02,Mort Carass,Keeling LLC,Hegmann and Sons
38ea65cc07,b233559e4b,96,2016-08-07 12:23:16,159e2f3,2,38.66,77.32,Mort Carass,Keeling LLC,Hegmann and Sons
38ea65cc07,b233559e4b,96,2016-08-07 12:23:16,pp5007420253,7,44.95,314.65000000000003,Mort Carass,Keeling LLC,Hegmann and Sons
d1d3a3e03b,1ef5fd159c,936,2016-08-07 20:03:52,pp5007390345,2,145.02,290.04,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
d1d3a3e03b,1ef5fd159c,936,2016-08-07 20:03:52,1ca29c5,6,50.75,304.5,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
d1d3a3e03b,1ef5fd159c,936,2016-08-07 20:03:52,18d12f0,9,47.51356,427.62203999999997,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
5bcf019a3c,9c4f561a11,397,2016-08-08 00:16:54,pp5001440786,4,14.49,57.96,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
5bcf019a3c,9c4f561a11,397,2016-08-08 00:16:54,pp5006290536,4,48.34,193.36,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
5bcf019a3c,9c4f561a11,397,2016-08-08 00:16:54,pp5005930240,7,83.38,583.66,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
5bcf019a3c,9c4f561a11,397,2016-08-08 00:16:54,pp5007330375,4,45.93,183.72,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
5bcf019a3c,9c4f561a11,397,2016-08-08 00:16:54,181e3cc,10,43.51,435.09999999999997,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
f828ecf30f,10db8ee8dc,223,2016-08-09 20:05:39,pp5006162049,5,258.32,1291.6,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
f828ecf30f,10db8ee8dc,223,2016-08-09 20:05:39,pp5004910467,3,48.33,144.99,Mort Carass,Keeling LLC,Hegmann and Sons
66660c5be7,8b2c700a16,796,2016-08-10 15:48:36,pp5007110212,8,59.12,472.96,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
66660c5be7,8b2c700a16,796,2016-08-10 15:48:36,pp5006620491,10,28.18,281.8,Mort Carass,Murphy-Bruen,Hegmann and Sons
07cb944d16,482f99083c,623,2016-08-10 20:48:18,pp5006480294,7,9.45,66.14999999999999,Sascha Gonzalo,Will-Durgan,"Bechtelar, Bogan and Roberts"
07cb944d16,482f99083c,623,2016-08-10 20:48:18,pp5006380235,4,5.32,21.28,Sascha Gonzalo,Will-Durgan,"Bechtelar, Bogan and Roberts"
07cb944d16,482f99083c,623,2016-08-10 20:48:18,pp5004680782,7,35.63,249.41000000000003,Sascha Gonzalo,Keeling LLC,"Bechtelar, Bogan and Roberts"
a2ac03d513,3c02cbef35,974,2016-08-10 22:24:44,pp5005360136,3,17.72,53.16,Mort Carass,Keeling LLC,Hegmann and Sons
a2ac03d513,3c02cbef35,974,2016-08-10 22:24:44,pp5006151480,2,88.67,177.34,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
a2ac03d513,3c02cbef35,974,2016-08-10 22:24:44,pp5007500078,10,30.45,304.5,Mort Carass,Murphy-Bruen,Hegmann and Sons
a2ac03d513,3c02cbef35,974,2016-08-10 22:24:44,pp5005921060,9,66.46,598.14,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
2c4ce9fd65,70f2fa789c,15,2016-08-11 06:12:51,pp5005720133,10,20.93,209.3,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
d0f5aa6c3e,f1ab7939f3,481,2016-08-11 14:19:05,pp5005031162,4,34.9,139.6,Mort Carass,Keeling LLC,Nienow-Hahn
d0f5aa6c3e,f1ab7939f3,481,2016-08-11 14:19:05,pp5006462135,8,48.34,386.72,Mort Carass,Keeling LLC,Nienow-Hahn
d0f5aa6c3e,f1ab7939f3,481,2016-08-11 14:19:05,pp5006160022,8,17.74,141.92,Mort Carass,Keeling LLC,Nienow-Hahn
d0f5aa6c3e,f1ab7939f3,481,2016-08-11 14:19:05,pp5006332460,8,36.42,291.36,Mort Carass,Keeling LLC,Nienow-Hahn
d0f5aa6c3e,f1ab7939f3,481,2016-08-11 14:19:05,pp5006450862,3,11.87,35.61,Mort Carass,Keeling LLC,Nienow-Hahn
a4764ad3cd,903d869b74,355,2016-08-12 10:08:39,pp5006341170,10,37.9,379.0,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
0253c3b462,b1a1f72f7e,465,2016-08-13 02:19:39,pp5006930634,4,72.51,290.04,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
2b74467889,d27f9aa3d9,880,2016-08-13 05:54:31,pp5005870813,1,18.13,18.13,Mort Carass,Keeling LLC,Hegmann and Sons
2b74467889,d27f9aa3d9,880,2016-08-13 05:54:31,pp5005330599,5,32.62,163.1,Mort Carass,Keeling LLC,Hegmann and Sons
2b74467889,d27f9aa3d9,880,2016-08-13 05:54:31,pp5006334615,10,9.46,94.60000000000001,Mort Carass,Murphy-Bruen,Hegmann and Sons
813717ee8b,dfdbc35250,625,2016-08-13 07:11:29,pp5007020121,10,15.36,153.6,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
813717ee8b,dfdbc35250,625,2016-08-13 07:11:29,pp5006120161,6,24.16,144.96,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5004900587,4,12.68,50.72,Mort Carass,Keeling LLC,Nienow-Hahn
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5004111462,2,42.7,85.4,Mort Carass,Keeling LLC,Nienow-Hahn
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5005160060,1,41.37,41.37,Mort Carass,Keeling LLC,Nienow-Hahn
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5003760035,4,27.3,109.2,Mort Carass,Keeling LLC,Nienow-Hahn
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5005650264,2,53.18,106.36,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5003320285,3,47.63,142.89000000000001,Mort Carass,Keeling LLC,Nienow-Hahn
6c8ce8bf9e,b2f78fcbda,556,2016-08-13 10:33:03,pp5006241628,9,29.55,265.95,Mort Carass,Keeling LLC,Nienow-Hahn
7b8e94cdae,55b6a113a3,439,2016-08-13 17:16:29,pp5006221900,8,489.49,3915.92,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
7b8e94cdae,55b6a113a3,439,2016-08-13 17:16:29,pp5006260469,9,23.92,215.28000000000003,Mort Carass,Keeling LLC,Nienow-Hahn
613d9ee35f,068479d8c8,717,2016-08-13 20:06:23,pp5006740917,8,53.1,424.8,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
d556b7decf,97cbc19732,507,2016-08-13 23:53:03,pp5006990157,9,47.87,430.83,Mort Carass,Keeling LLC,Nienow-Hahn
9098a07e86,a2c747cf35,704,2016-08-14 08:40:40,pp5005130035,6,84.59,507.54,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
9098a07e86,a2c747cf35,704,2016-08-14 08:40:40,pp5004220503,6,42.29,253.74,Mort Carass,Keeling LLC,Hegmann and Sons
9b1cee5f11,06515e97c0,364,2016-08-14 21:06:01,pp5006630473,10,60.42,604.2,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
14faf318fe,cefb66b3ee,162,2016-08-15 00:45:42,pp5005870864,1,384.93,384.93,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
da72d602f0,3a7c7f6f70,623,2016-08-15 12:52:26,1c75904,10,69.87,698.7,Pet Eckart,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
da72d602f0,3a7c7f6f70,623,2016-08-15 12:52:26,pp5006333126,7,16.3,114.10000000000001,Pet Eckart,Keeling LLC,"Bechtelar, Bogan and Roberts"
c1709dc86d,57d36f98e6,928,2016-08-15 14:57:04,pp5006240370,1,7254.1,7254.1,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
fd4b269616,0e66ffc079,919,2016-08-16 01:57:14,pp5006820415,3,61.4,184.2,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
dbe42e6343,9af4a9aaae,880,2016-08-16 13:06:27,pp5006920117,4,17.72,70.88,Mort Carass,Keeling LLC,Nienow-Hahn
dbe42e6343,9af4a9aaae,880,2016-08-16 13:06:27,pp5006181009,7,36.26,253.82,Mort Carass,Keeling LLC,Nienow-Hahn
dbe42e6343,9af4a9aaae,880,2016-08-16 13:06:27,pp5006430084,3,60.43,181.29,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
a57dc3eaba,d06ebc9a6d,993,2016-08-16 16:07:33,pp5004020406,3,151.07,453.21,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
1e2a8427ab,603428d8a1,219,2016-08-17 04:31:19,pp5006710315,6,31.42,188.52,Mort Carass,Keeling LLC,Hegmann and Sons
ef363b5cb4,e2cd6c13b1,274,2016-08-17 16:24:41,pp5004610003,10,10.15,101.5,Mort Carass,Murphy-Bruen,Hegmann and Sons
ef363b5cb4,e2cd6c13b1,274,2016-08-17 16:24:41,pp5006680277,1,72.51,72.51,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
ef363b5cb4,e2cd6c13b1,274,2016-08-17 16:24:41,pp5005940651,7,12.07,84.49000000000001,Mort Carass,Keeling LLC,Hegmann and Sons
17e8a87920,ec55bb1fff,256,2016-08-17 22:43:40,pp5005850618,9,66.46,598.14,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
e6d231aba8,5b0e6d02b2,15,2016-08-17 23:16:42,pp5005690760,1,378.18,378.18,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
f856987a68,8ec79bdb7b,465,2016-08-18 04:20:43,pp5002301374,6,175.25,1051.5,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
7f0ebb41f1,8865f00603,5,2016-08-19 11:09:10,pp5006341241,10,54.38,543.8000000000001,Mort Carass,Murphy-Bruen,Hegmann and Sons
b971c81115,ca86135d79,295,2016-08-19 17:25:28,pp5007090172,7,70.1,490.69999999999993,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
f370013763,23e70f2e1a,137,2016-08-19 23:57:12,pp5002100714,4,277.87,1111.48,Mort Carass,"Mante, Bradtke and Hackett",Hegmann and Sons
18e1fb2b65,c43690732c,867,2016-08-20 01:49:22,pp5006740072,1,15.7,15.7,Mort Carass,Keeling LLC,Nienow-Hahn
18e1fb2b65,c43690732c,867,2016-08-20 01:49:22,pp5006291922,2,46.53,93.06,Mort Carass,Keeling LLC,Nienow-Hahn
18e1fb2b65,c43690732c,867,2016-08-20 01:49:22,pp5007130073,3,157.12,471.36,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
18e1fb2b65,c43690732c,867,2016-08-20 01:49:22,pp5005930523,3,31.41,94.23,Mort Carass,Keeling LLC,Nienow-Hahn
18e1fb2b65,c43690732c,867,2016-08-20 01:49:22,pp5006840027,8,110.3,882.4,Mort Carass,"Crona, Ondricka and Collier",Nienow-Hahn
a4428ade38,aada0b32f0,563,2016-08-20 10:14:37,pp5006221725,9,14.09,126.81,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
a4428ade38,aada0b32f0,563,2016-08-20 10:14:37,pp5006500163,1,114.47,114.47,Mort Carass,"Crona, Ondricka and Collier","Bechtelar, Bogan and Roberts"
5ed39a66f1,18d156f35a,249,2016-08-20 20:33:45,pp5006960646,4,59.22,236.88,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
5ed39a66f1,18d156f35a,249,2016-08-20 20:33:45,pp5004130111,7,0.3550000000000004,2.485000000000003,Mort Carass,Will-Durgan,Hegmann and Sons
ccc392b985,517294deca,454,2016-08-21 04:58:54,pp5006930455,7,48.33,338.31,Mort Carass,Keeling LLC,Nienow-Hahn
7fed5f3c09,77185178b8,465,2016-08-21 19:42:13,pp5006334577,1,277.98,277.98,Mort Carass,"Mante, Bradtke and Hackett",Nienow-Hahn
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5006310879,7,59.11,413.77,Mort Carass,"Crona, Ondricka and Collier",Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5006990654,10,151.07,1510.6999999999998,Mort Carass,Murphy-Bruen,Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5007120229,1,36.25,36.25,Mort Carass,Keeling LLC,Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5005211660,2,33.11,66.22,Mort Carass,Keeling LLC,Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5006260040,3,28.37,85.11,Mort Carass,Keeling LLC,Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5006221881,8,11.81,94.48,Mort Carass,Keeling LLC,Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5007450038,3,14.67,44.01,Mort Carass,Keeling LLC,Hegmann and Sons
35e8dbea74,5f2de0fc92,137,2016-08-22 07:48:33,pp5006220747,3,23.65,70.94999999999999,Mort Carass,Keeling LLC,Hegmann and Sons
7ddbf76888,c124b55f0f,713,2016-08-22 20:58:24,pp5006350475,6,21.74,130.44,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
7ddbf76888,c124b55f0f,713,2016-08-22 20:58:24,pp5002322278,4,40.2,160.8,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
7ddbf76888,c124b55f0f,713,2016-08-22 20:58:24,pp5006242877,3,21.27,63.81,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
360ffdad1c,36e14fa882,690,2016-08-22 22:57:15,pp5005840688,5,17.72,88.6,Mort Carass,Keeling LLC,"Bechtelar, Bogan and Roberts"
360ffdad1c,36e14fa882,690,2016-08-22 22:57:15,pp5006891359,1,10877.61,10877.61,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
360ffdad1c,36e14fa882,690,2016-08-22 22:57:15,pp5006221847,10,25.93,259.3,Mort Carass,Murphy-Bruen,"Bechtelar, Bogan and Roberts"
07b77206b4,3fa4598cbb,658,2016-08-23 02:38:53,pp5003590849,6,212.91,1277.46,Mort Carass,"Mante, Bradtke and Hackett","Bechtelar, Bogan and Roberts"
035d4aba15,71e157cf6d,20,2016-08-23 03:02:50,pp5006331348,5,48.34,241.70000000000002,Mort Carass,Keeling LLC,Hegmann and Sons
